tmdb_id,keywords
8439,"[{'id': 100, 'name': 'slum'}, {'id': 1809, 'name': 'rio de janeiro'}, {'id': 8038, 'name': 'bus hijacking'}, {'id': 10508, 'name': 'teacher'}]"
157161,[]
10869,"[{'id': 582, 'name': 'san francisco'}, {'id': 2918, 'name': 'estate agent'}, {'id': 6490, 'name': 'shopping mall'}, {'id': 179124, 'name': 'volkswagon'}, {'id': 179286, 'name': 'käfer'}]"
287719,[]
57544,[]
36922,[]
5056,"[{'id': 2336, 'name': 'ladykiller'}, {'id': 176223, 'name': 'bulldog drummond'}]"
29993,"[{'id': 6917, 'name': 'epic'}, {'id': 179575, 'name': 'samson'}]"
218658,"[{'id': 187056, 'name': 'woman director'}]"
238475,"[{'id': 642, 'name': 'robbery'}, {'id': 5970, 'name': 'wrestling'}, {'id': 14570, 'name': 'las vegas'}, {'id': 221475, 'name': 'bachelorette party'}]"
187017,"[{'id': 6270, 'name': 'high school'}, {'id': 11199, 'name': 'undercover cop'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
84340,"[{'id': 33731, 'name': 'stand-up comedian'}, {'id': 179878, 'name': 'sleepwalking'}]"
70412,"[{'id': 1632, 'name': 'opium'}, {'id': 1794, 'name': 'yakuza'}, {'id': 9725, 'name': 'sword fight'}, {'id': 9826, 'name': 'murder'}, {'id': 10704, 'name': 'female yakuza'}, {'id': 13006, 'name': 'torture'}, {'id': 18098, 'name': 'samurai sword'}, {'id': 155488, 'name': 'black cat'}]"
234652,"[{'id': 8087, 'name': 'horror'}, {'id': 9818, 'name': 'fan culture'}, {'id': 10073, 'name': 'documentary'}, {'id': 195588, 'name': 'horror fans'}, {'id': 195589, 'name': 'horror culture'}, {'id': 208663, 'name': 'fan convention'}, {'id': 220266, 'name': 'fandom'}]"
245963,"[{'id': 3721, 'name': 'health'}, {'id': 4434, 'name': 'interview'}, {'id': 7486, 'name': 'milk'}]"
16182,"[{'id': 818, 'name': 'based on novel'}, {'id': 3358, 'name': 'haunted house'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 156321, 'name': 'tv movie'}]"
50185,"[{'id': 2708, 'name': 'hitman'}]"
17566,[]
270926,[]
216919,"[{'id': 155693, 'name': 'erotic drama'}]"
81416,"[{'id': 65, 'name': 'holiday'}]"
96631,"[{'id': 7002, 'name': 'vigilante'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14819, 'name': 'violence'}]"
22924,"[{'id': 4898, 'name': 'armored car'}, {'id': 195402, 'name': 'film noir'}]"
9885,"[{'id': 3094, 'name': 'australian'}, {'id': 5159, 'name': 'tourist'}, {'id': 5891, 'name': 'backpacker'}, {'id': 6731, 'name': 'british'}]"
370260,"[{'id': 9716, 'name': 'stand-up comedy'}]"
302818,"[{'id': 2339, 'name': 'political activism'}, {'id': 3721, 'name': 'health'}, {'id': 13004, 'name': 'medical'}, {'id': 33501, 'name': 'political'}, {'id': 194451, 'name': 'social issues'}]"
67079,"[{'id': 12436, 'name': 'architecture'}, {'id': 33496, 'name': 'construction'}, {'id': 41523, 'name': 'brooklyn new york city'}, {'id': 158967, 'name': 'brooklyn bridge'}, {'id': 232222, 'name': '20th century'}]"
83564,"[{'id': 305, 'name': 'moon'}, {'id': 941, 'name': 'tradition'}, {'id': 10683, 'name': 'coming of age'}, {'id': 162342, 'name': 'discovery'}, {'id': 214549, 'name': 'short'}, {'id': 236684, 'name': 'pixar animation'}]"
11442,"[{'id': 1155, 'name': 'brother sister relationship'}, {'id': 6139, 'name': 'innocence'}, {'id': 10714, 'name': 'serial killer'}, {'id': 179565, 'name': 'michael myers'}]"
16432,[]
28586,"[{'id': 2041, 'name': 'island'}, {'id': 4079, 'name': 'lighthouse'}]"
17897,"[{'id': 331, 'name': 'tattoo'}, {'id': 10107, 'name': 'sinbad'}]"
16314,"[{'id': 1701, 'name': 'hero'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10084, 'name': 'rescue'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 14536, 'name': 'crime'}, {'id': 14751, 'name': 'youth'}, {'id': 15017, 'name': 'danger'}, {'id': 18035, 'name': 'family'}, {'id': 187710, 'name': 'escapade'}, {'id': 193544, 'name': 'save the day'}, {'id': 193545, 'name': 'young heroes'}, {'id': 193546, 'name': 'siblings relations'}, {'id': 193547, 'name': 'teachers and students'}, {'id': 193548, 'name': 'teaching the ways of the world'}, {'id': 193549, 'name': 'eccentric family'}, {'id': 193551, 'name': 'vigilantism'}, {'id': 193552, 'name': 'heroic mission'}, {'id': 193554, 'name': 'power relations'}, {'id': 215404, 'name': 'laxative'}]"
11895,"[{'id': 271, 'name': 'competition'}, {'id': 1919, 'name': 'mayor'}, {'id': 5340, 'name': 'investigation'}, {'id': 5440, 'name': 'adversary'}, {'id': 10726, 'name': 'gang'}, {'id': 13142, 'name': 'gangster'}, {'id': 156236, 'name': 'jewel thief'}]"
74394,"[{'id': 187056, 'name': 'woman director'}]"
12211,"[{'id': 1014, 'name': 'loss of lover'}, {'id': 3095, 'name': 'antiquary'}, {'id': 3861, 'name': 'loss of powers'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 4978, 'name': 'immortality'}]"
130015,"[{'id': 2343, 'name': 'magic'}, {'id': 3030, 'name': 'nightmare'}, {'id': 3986, 'name': 'spider'}, {'id': 154802, 'name': 'silent film'}, {'id': 156096, 'name': 'butterfly'}, {'id': 211152, 'name': 'hand tinted'}]"
118145,"[{'id': 160912, 'name': 'fictional country'}]"
180305,[]
13163,"[{'id': 572, 'name': 'sex'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 6167, 'name': 'engagement'}, {'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 13043, 'name': 'dating'}]"
33454,"[{'id': 4319, 'name': 'french revolution'}, {'id': 175245, 'name': 'sword duel'}]"
392207,[]
22819,"[{'id': 10183, 'name': 'independent film'}, {'id': 11399, 'name': 'marine'}]"
82550,[]
36222,"[{'id': 233, 'name': 'japan'}, {'id': 679, 'name': 'cyborg'}, {'id': 1419, 'name': 'gun'}, {'id': 3307, 'name': 'surreal'}, {'id': 4458, 'name': 'post-apocalyptic'}, {'id': 9663, 'name': 'sequel'}, {'id': 9685, 'name': 'futuristic'}, {'id': 10103, 'name': 'children'}, {'id': 11221, 'name': 'blood'}, {'id': 14544, 'name': 'robot'}, {'id': 14819, 'name': 'violence'}, {'id': 15211, 'name': 'sunglasses'}, {'id': 41352, 'name': 'drug overdose'}, {'id': 162993, 'name': 'dark humor'}, {'id': 175042, 'name': 'bullet time'}, {'id': 187844, 'name': 'flashback'}]"
182097,[]
22874,"[{'id': 212, 'name': 'london england'}, {'id': 9673, 'name': 'love'}, {'id': 9748, 'name': 'revenge'}, {'id': 9758, 'name': 'deception'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10616, 'name': 'urban'}, {'id': 165803, 'name': 'telephone call '}, {'id': 182376, 'name': 'gentleman'}, {'id': 189388, 'name': 'famous'}, {'id': 189389, 'name': 'financier'}]"
16059,[]
49104,"[{'id': 537, 'name': 'palestine'}, {'id': 10941, 'name': 'disappearance'}]"
388256,"[{'id': 6270, 'name': 'high school'}, {'id': 12105, 'name': 'student'}, {'id': 235586, 'name': 'pregnant boy'}]"
126777,"[{'id': 5933, 'name': 'poet'}]"
341007,[]
227690,"[{'id': 6091, 'name': 'war'}]"
99762,"[{'id': 1415, 'name': 'small town'}, {'id': 10738, 'name': 'diner'}, {'id': 11292, 'name': 'societal hypocrisy'}, {'id': 157912, 'name': 'bigotry'}]"
328407,[]
61144,"[{'id': 10183, 'name': 'independent film'}]"
76397,"[{'id': 4344, 'name': 'musical'}, {'id': 164253, 'name': 'mexican american'}, {'id': 180079, 'name': 'san quentin'}]"
2077,"[{'id': 1946, 'name': 'restaurant'}, {'id': 6038, 'name': 'marriage'}, {'id': 6234, 'name': 'roller-skating'}, {'id': 6235, 'name': 'lunch break'}, {'id': 8508, 'name': 'party'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 40950, 'name': 'waiter'}, {'id': 154802, 'name': 'silent film'}, {'id': 193522, 'name': 'rollerskating rink'}, {'id': 226887, 'name': 'falling'}]"
364433,"[{'id': 9715, 'name': 'superhero'}]"
792,"[{'id': 1505, 'name': 'famous score'}, {'id': 1701, 'name': 'hero'}, {'id': 1960, 'name': 'mine'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 5331, 'name': 'village'}, {'id': 10292, 'name': 'gore'}, {'id': 10787, 'name': 'jungle'}, {'id': 11314, 'name': 'f word'}, {'id': 13065, 'name': 'soldier'}, {'id': 14643, 'name': 'battle'}, {'id': 18543, 'name': 'combat'}, {'id': 208992, 'name': '1960s'}]"
114564,[]
28425,"[{'id': 1299, 'name': 'monster'}, {'id': 1936, 'name': 'blackmail'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 10718, 'name': 'fugitive'}, {'id': 10770, 'name': 'mad doctor'}, {'id': 12193, 'name': 'reporter'}, {'id': 160130, 'name': 'invisible man'}, {'id': 189115, 'name': 'invisibility'}]"
357390,"[{'id': 4978, 'name': 'immortality'}, {'id': 13141, 'name': 'based on manga'}, {'id': 210024, 'name': 'anime'}]"
51195,[]
9296,"[{'id': 2793, 'name': 'film director'}, {'id': 4563, 'name': 'virtual reality'}, {'id': 8469, 'name': 'computer simulation'}, {'id': 166329, 'name': 'film industry'}, {'id': 184989, 'name': 'spectacle'}]"
61046,"[{'id': 1307, 'name': 'butler'}, {'id': 2808, 'name': 'russian'}, {'id': 10235, 'name': 'family relationships'}]"
14689,"[{'id': 1668, 'name': 'hawaii'}, {'id': 6917, 'name': 'epic'}]"
85518,[]
417678,"[{'id': 428, 'name': 'nurse'}, {'id': 1533, 'name': 'isolation'}, {'id': 9673, 'name': 'love'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 13152, 'name': 'air'}, {'id': 18425, 'name': 'teenage love'}, {'id': 40895, 'name': 'illness'}, {'id': 223438, 'name': 'based on young adult novel'}, {'id': 224963, 'name': 'sheltered'}, {'id': 235098, 'name': 'taking a risk'}]"
210234,"[{'id': 10183, 'name': 'independent film'}, {'id': 155782, 'name': 'freak accident'}]"
13911,"[{'id': 190797, 'name': 'marx brothers'}]"
50392,[]
221510,"[{'id': 818, 'name': 'based on novel'}, {'id': 11322, 'name': 'female protagonist'}, {'id': 13035, 'name': 'middle school'}, {'id': 187056, 'name': 'woman director'}]"
43342,"[{'id': 10770, 'name': 'mad doctor'}, {'id': 189401, 'name': 'brain surgery'}]"
42703,"[{'id': 818, 'name': 'based on novel'}, {'id': 3591, 'name': 'settler'}, {'id': 10322, 'name': 'native american'}, {'id': 207928, 'name': '19th century'}]"
123680,[]
157350,"[{'id': 818, 'name': 'based on novel'}, {'id': 4565, 'name': 'dystopia'}, {'id': 14751, 'name': 'youth'}, {'id': 162988, 'name': 'dystopic future'}, {'id': 180492, 'name': 'caste system'}, {'id': 211389, 'name': 'divergent'}, {'id': 223438, 'name': 'based on young adult novel'}]"
15206,"[{'id': 588, 'name': 'rome'}, {'id': 1909, 'name': 'coffin'}, {'id': 2858, 'name': 'sacrifice'}, {'id': 5602, 'name': 'urn'}, {'id': 6158, 'name': 'cult'}, {'id': 9853, 'name': 'paranormal'}, {'id': 225247, 'name': 'witches'}]"
43896,"[{'id': 154787, 'name': 'irish rebellion'}]"
11931,"[{'id': 236, 'name': 'suicide'}, {'id': 572, 'name': 'sex'}, {'id': 612, 'name': 'hotel'}, {'id': 818, 'name': 'based on novel'}, {'id': 918, 'name': 'newspaper'}, {'id': 966, 'name': 'beach'}, {'id': 1196, 'name': 'florida'}, {'id': 2606, 'name': 'jew'}, {'id': 3582, 'name': 'bride'}, {'id': 6563, 'name': 'wine'}, {'id': 7984, 'name': 'bikini'}, {'id': 8508, 'name': 'party'}, {'id': 9468, 'name': 'liar'}, {'id': 9673, 'name': 'love'}, {'id': 9872, 'name': 'grief'}, {'id': 10594, 'name': 'money'}, {'id': 10909, 'name': 'lawyer'}, {'id': 13027, 'name': 'wedding'}, {'id': 33928, 'name': 'audition'}, {'id': 34079, 'name': 'death'}, {'id': 40879, 'name': 'drunk'}, {'id': 54612, 'name': 'shoe'}, {'id': 159346, 'name': 'deceit'}, {'id': 187844, 'name': 'flashback'}, {'id': 189868, 'name': 'rumor'}, {'id': 207899, 'name': 'snooping'}, {'id': 208519, 'name': 'blame'}]"
12101,"[{'id': 2340, 'name': 'paranoia'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5113, 'name': 'overpopulation'}, {'id': 40847, 'name': 'near future'}]"
68806,[]
30995,"[{'id': 10183, 'name': 'independent film'}, {'id': 11931, 'name': 'spoof'}, {'id': 12377, 'name': 'zombie'}]"
65034,"[{'id': 5636, 'name': 'wall street'}, {'id': 6118, 'name': 'finances'}, {'id': 165193, 'name': 'financial crisis'}]"
18588,"[{'id': 293, 'name': 'female nudity'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2727, 'name': 'porn actor'}, {'id': 9826, 'name': 'murder'}, {'id': 9937, 'name': 'suspense'}, {'id': 12670, 'name': 'los angeles'}, {'id': 155552, 'name': 'elmore leonard'}, {'id': 206930, 'name': 'strippers'}]"
425003,"[{'id': 9716, 'name': 'stand-up comedy'}]"
94352,"[{'id': 3199, 'name': 'clown'}, {'id': 6027, 'name': 'music'}, {'id': 192528, 'name': 'mimes'}, {'id': 194156, 'name': 'cirque du soleil'}, {'id': 208965, 'name': 'carnies'}, {'id': 220670, 'name': 'aerialist'}]"
297,"[{'id': 314, 'name': 'life and death'}, {'id': 699, 'name': 'love at first sight'}, {'id': 978, 'name': 'broken engagement'}, {'id': 2407, 'name': 'fireworks'}, {'id': 3684, 'name': 'religion and supernatural'}, {'id': 10791, 'name': 'teenage crush'}, {'id': 10855, 'name': 'fate'}, {'id': 13005, 'name': 'doctor'}, {'id': 33626, 'name': 'millionaire'}]"
129820,"[{'id': 1628, 'name': 'nationalism'}, {'id': 6092, 'name': 'army'}]"
31293,"[{'id': 14828, 'name': 'city'}]"
161967,[]
161267,[]
342896,[]
116544,[]
44690,"[{'id': 9712, 'name': 'possession'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10601, 'name': 'blaxploitation'}]"
13850,"[{'id': 170633, 'name': 'southern'}]"
28448,"[{'id': 1415, 'name': 'small town'}, {'id': 1666, 'name': 'mexican standoff'}, {'id': 1850, 'name': 'daily life'}, {'id': 1938, 'name': 'sword'}, {'id': 2673, 'name': 'horse'}, {'id': 3242, 'name': 'cannon'}, {'id': 5565, 'name': 'biography'}, {'id': 5728, 'name': 'tycoon'}, {'id': 6342, 'name': 'nicaragua'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10183, 'name': 'independent film'}, {'id': 10292, 'name': 'gore'}, {'id': 12371, 'name': 'gunfight'}, {'id': 14643, 'name': 'battle'}, {'id': 14687, 'name': 'extreme violence'}, {'id': 14819, 'name': 'violence'}, {'id': 15222, 'name': 'central america'}, {'id': 201950, 'name': 'anachronism'}, {'id': 207928, 'name': '19th century'}]"
250155,"[{'id': 520, 'name': 'chicago'}, {'id': 5565, 'name': 'biography'}, {'id': 10508, 'name': 'teacher'}, {'id': 156321, 'name': 'tv movie'}]"
70586,"[{'id': 10051, 'name': 'heist'}, {'id': 10085, 'name': 'betrayal'}]"
81687,"[{'id': 3799, 'name': 'ship'}, {'id': 156938, 'name': 'insurance'}, {'id': 191301, 'name': 'battle of trafalger'}]"
24650,"[{'id': 2301, 'name': 'architect'}, {'id': 173299, 'name': 'ayn rand'}]"
79456,[]
282553,[]
87561,"[{'id': 12420, 'name': 'unsimulated sex'}, {'id': 158718, 'name': 'lgbt'}, {'id': 190370, 'name': 'erotic movie'}]"
95136,"[{'id': 187056, 'name': 'woman director'}]"
93828,"[{'id': 703, 'name': 'detective'}, {'id': 782, 'name': 'assassin'}, {'id': 10051, 'name': 'heist'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 15009, 'name': 'criminal'}]"
76833,"[{'id': 616, 'name': 'witch'}, {'id': 3098, 'name': 'castle'}, {'id': 6154, 'name': 'hell'}, {'id': 10541, 'name': 'curse'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 11436, 'name': 'redemption'}, {'id': 14666, 'name': 'muscleman'}, {'id': 40931, 'name': 'witchcraft'}, {'id': 161893, 'name': 'cyclops'}, {'id': 181213, 'name': 'sword and sandal'}, {'id': 187305, 'name': 'peplum'}, {'id': 208048, 'name': 'cannibalism'}]"
44140,"[{'id': 440, 'name': 'missionary'}, {'id': 4344, 'name': 'musical'}, {'id': 166450, 'name': 'south pacific'}, {'id': 188114, 'name': 'u.s. marine'}]"
84831,[]
272435,"[{'id': 1415, 'name': 'small town'}, {'id': 2132, 'name': 'literature'}, {'id': 34079, 'name': 'death'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 187056, 'name': 'woman director'}, {'id': 217115, 'name': 'art restoration'}, {'id': 232903, 'name': 'reading a diary'}]"
31943,"[{'id': 5552, 'name': 'train ride'}, {'id': 34139, 'name': 'railroad'}, {'id': 155809, 'name': 'riding the rail'}]"
38582,"[{'id': 7671, 'name': 'godzilla'}, {'id': 12667, 'name': 'tokusatsu'}, {'id': 14544, 'name': 'robot'}, {'id': 161791, 'name': 'kaiju'}]"
172014,"[{'id': 2339, 'name': 'political activism'}, {'id': 6078, 'name': 'politics'}]"
271969,"[{'id': 5049, 'name': 'ancient rome'}, {'id': 10085, 'name': 'betrayal'}, {'id': 232766, 'name': 'vengeance'}]"
71700,"[{'id': 155936, 'name': 'recovering drug addict'}, {'id': 155939, 'name': 'group of friends'}]"
26849,"[{'id': 1419, 'name': 'gun'}, {'id': 6399, 'name': 'rope'}, {'id': 18476, 'name': 'noose'}, {'id': 171989, 'name': 'wrongful conviction'}]"
29286,"[{'id': 952, 'name': 'lightning'}, {'id': 977, 'name': 'cat'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 9826, 'name': 'murder'}, {'id': 11931, 'name': 'spoof'}, {'id': 17997, 'name': 'housekeeper'}, {'id': 33608, 'name': 'gardener'}, {'id': 155488, 'name': 'black cat'}, {'id': 167476, 'name': 'thunder'}, {'id': 237238, 'name': 'foggy night'}]"
42526,"[{'id': 417, 'name': 'corruption'}, {'id': 572, 'name': 'sex'}, {'id': 910, 'name': 'bondage'}, {'id': 2483, 'name': 'nudity'}, {'id': 2804, 'name': 'exploitation'}, {'id': 9675, 'name': 'prequel'}, {'id': 9826, 'name': 'murder'}, {'id': 10103, 'name': 'children'}, {'id': 12545, 'name': 'mansion'}, {'id': 14624, 'name': 'cruelty'}, {'id': 18035, 'name': 'family'}, {'id': 156075, 'name': 'evil'}, {'id': 157707, 'name': 'masochist'}]"
64357,[]
55531,"[{'id': 2135, 'name': 'radio'}, {'id': 10685, 'name': 'escape'}, {'id': 12193, 'name': 'reporter'}]"
256503,"[{'id': 897, 'name': 'rap music'}, {'id': 198400, 'name': 'music documentary'}]"
249233,"[{'id': 9716, 'name': 'stand-up comedy'}]"
26639,[]
106028,[]
41018,"[{'id': 4007, 'name': 'jack the ripper'}, {'id': 9937, 'name': 'suspense'}]"
10524,"[{'id': 1660, 'name': 'suppressed past'}, {'id': 4299, 'name': 'normandy'}, {'id': 13153, 'name': 'spirit'}, {'id': 187056, 'name': 'woman director'}]"
95853,"[{'id': 8029, 'name': 'drama'}, {'id': 9914, 'name': 'slice of life'}, {'id': 18035, 'name': 'family'}, {'id': 209271, 'name': 'live action'}]"
179826,"[{'id': 1415, 'name': 'small town'}, {'id': 6152, 'name': 'supernatural'}, {'id': 8087, 'name': 'horror'}, {'id': 9840, 'name': 'romance'}, {'id': 10267, 'name': 'comedy'}, {'id': 206813, 'name': 'supernatural ability'}]"
376538,[]
14439,"[{'id': 2314, 'name': 'pentagon'}, {'id': 2952, 'name': 'gulf war'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 4595, 'name': 'u.s. army'}, {'id': 6092, 'name': 'army'}, {'id': 9672, 'name': 'based on true story'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 11117, 'name': 'tank'}, {'id': 194255, 'name': 'bradley fighting vehicle'}, {'id': 194256, 'name': 'u.s. department of defense'}]"
310,"[{'id': 186, 'name': 'christianity'}, {'id': 305, 'name': 'moon'}, {'id': 457, 'name': 'responsability'}, {'id': 488, 'name': 'moses'}, {'id': 542, 'name': 'street gang'}, {'id': 725, 'name': 'lovesickness'}, {'id': 917, 'name': 'journalism'}, {'id': 1605, 'name': 'new love'}, {'id': 6150, 'name': 'faith'}, {'id': 6157, 'name': 'prayer'}, {'id': 9649, 'name': 'god'}, {'id': 9844, 'name': 'car crash'}]"
110540,"[{'id': 15160, 'name': 'divorce'}, {'id': 168346, 'name': 'manhattan, new york city'}, {'id': 230306, 'name': 'attorney'}]"
5845,"[{'id': 1400, 'name': 'swordplay'}, {'id': 1908, 'name': 'katana'}]"
31282,"[{'id': 11034, 'name': 'b movie'}, {'id': 14857, 'name': 'juvenile delinquent'}]"
197790,[]
79570,[]
43144,"[{'id': 157524, 'name': 'tropical island'}]"
8696,"[{'id': 293, 'name': 'female nudity'}, {'id': 392, 'name': 'england'}, {'id': 2863, 'name': 'mannequin'}, {'id': 8097, 'name': 'leukemia'}, {'id': 8098, 'name': 'calendar'}]"
48645,"[{'id': 4344, 'name': 'musical'}, {'id': 6611, 'name': 'tahiti'}]"
37858,[]
11329,"[{'id': 3012, 'name': 'court case'}, {'id': 3600, 'name': 'gun rampage'}, {'id': 6112, 'name': 'firearm'}, {'id': 8881, 'name': 'jury'}, {'id': 9937, 'name': 'suspense'}, {'id': 187554, 'name': 'person running amok'}, {'id': 219605, 'name': 'lobbyist'}]"
32109,"[{'id': 470, 'name': 'spy'}, {'id': 3289, 'name': 'villain'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 6731, 'name': 'british'}, {'id': 10280, 'name': 'farce'}, {'id': 11134, 'name': 'espionage'}, {'id': 11401, 'name': 'carry on'}, {'id': 11931, 'name': 'spoof'}, {'id': 14905, 'name': 'britain'}, {'id': 18117, 'name': 'female spy'}, {'id': 33705, 'name': 'agent'}, {'id': 41249, 'name': 'secret service'}, {'id': 167444, 'name': 'top secret'}]"
244316,"[{'id': 2522, 'name': 'grizzly bear'}, {'id': 3593, 'name': 'wilderness'}, {'id': 5774, 'name': 'forest'}, {'id': 9880, 'name': 'alaska'}, {'id': 10349, 'name': 'survival'}, {'id': 10468, 'name': 'bear'}]"
11638,"[{'id': 577, 'name': 'black people'}, {'id': 931, 'name': 'jealousy'}, {'id': 3453, 'name': 'parents-in-law'}, {'id': 199093, 'name': 'trouble'}, {'id': 208764, 'name': 'fiancée'}]"
25079,[]
300762,"[{'id': 187056, 'name': 'woman director'}]"
262775,"[{'id': 7348, 'name': 'indonesia'}]"
52345,"[{'id': 983, 'name': 'brazilian'}, {'id': 9840, 'name': 'romance'}, {'id': 10267, 'name': 'comedy'}]"
89481,[]
295699,"[{'id': 3616, 'name': 'college'}, {'id': 9823, 'name': 'rivalry'}, {'id': 227365, 'name': 'friendship between men'}]"
66701,"[{'id': 1803, 'name': 'drug addiction'}, {'id': 3338, 'name': 'invention'}, {'id': 5571, 'name': 'great depression'}, {'id': 10048, 'name': 'unrequited love'}, {'id': 10614, 'name': 'tragedy'}, {'id': 15278, 'name': 'prison sentence'}, {'id': 33482, 'name': 'war hero'}, {'id': 186757, 'name': 'bank clerk'}, {'id': 210175, 'name': 'soup kitchen'}, {'id': 229800, 'name': 'incarceration'}, {'id': 236295, 'name': 'red squad'}]"
594,"[{'id': 242, 'name': 'new york'}, {'id': 822, 'name': 'airport'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 1638, 'name': 'translation'}, {'id': 1846, 'name': 'craftsman'}, {'id': 2080, 'name': 'stewardess'}, {'id': 2173, 'name': 'illegal immigration'}, {'id': 2568, 'name': 'language barrier'}, {'id': 3013, 'name': 'jfk international airport'}, {'id': 3014, 'name': 'immigration law'}, {'id': 3015, 'name': 'fast food restaurant'}, {'id': 3016, 'name': 'security camera'}, {'id': 3017, 'name': 'jazz musician'}, {'id': 3018, 'name': 'saxophonist'}, {'id': 3019, 'name': 'autograph'}, {'id': 3022, 'name': 'passport'}, {'id': 3023, 'name': 'eastern europe'}, {'id': 6054, 'name': 'friendship'}]"
98560,"[{'id': 10183, 'name': 'independent film'}]"
83665,"[{'id': 1956, 'name': 'world war ii'}, {'id': 160063, 'name': 'nazi spy'}]"
55563,[]
129966,[]
135275,"[{'id': 5728, 'name': 'tycoon'}, {'id': 11860, 'name': 'fish out of water'}, {'id': 13008, 'name': 'train'}, {'id': 155573, 'name': 'wild west'}]"
37637,"[{'id': 2284, 'name': 'horseback riding'}, {'id': 33386, 'name': 'old flame'}, {'id': 188169, 'name': 'electric train'}, {'id': 188170, 'name': 'toy factory'}, {'id': 188172, 'name': 'ballet class'}]"
130745,[]
55738,[]
44932,"[{'id': 387, 'name': 'california'}, {'id': 1297, 'name': 'predator'}, {'id': 1889, 'name': 'lake'}, {'id': 2340, 'name': 'paranoia'}, {'id': 3593, 'name': 'wilderness'}, {'id': 3623, 'name': 'cabin'}, {'id': 5774, 'name': 'forest'}, {'id': 9951, 'name': 'alien'}, {'id': 13031, 'name': 'creature'}, {'id': 34117, 'name': 'cult film'}, {'id': 172136, 'name': 'space monster'}, {'id': 192962, 'name': 'alien attack'}, {'id': 207678, 'name': 'human prey'}, {'id': 228752, 'name': 'prey'}]"
178595,[]
67619,"[{'id': 17978, 'name': 'electric vehicles'}, {'id': 17979, 'name': 'electric car'}, {'id': 17980, 'name': 'green energy'}, {'id': 33653, 'name': 'alternative energy'}]"
129415,"[{'id': 9716, 'name': 'stand-up comedy'}]"
9613,"[{'id': 1328, 'name': 'secret'}, {'id': 2884, 'name': 'asylum'}, {'id': 5832, 'name': 'bed and breakfast place'}, {'id': 6162, 'name': 'past'}, {'id': 6259, 'name': 'psychopath'}]"
177902,[]
35177,[]
71395,"[{'id': 549, 'name': 'prostitute'}, {'id': 5600, 'name': 'daughter'}, {'id': 6669, 'name': 'step father'}, {'id': 13059, 'name': 'prostitution'}]"
16227,"[{'id': 582, 'name': 'san francisco'}, {'id': 1023, 'name': 'fire escape'}, {'id': 4585, 'name': 'plastic surgery'}, {'id': 7118, 'name': 'escapee convict'}, {'id': 9777, 'name': 'escape from prison'}, {'id': 9937, 'name': 'suspense'}, {'id': 155428, 'name': 'trolley'}, {'id': 155440, 'name': 'hitchcockian'}, {'id': 190629, 'name': 'crime wave'}, {'id': 195402, 'name': 'film noir'}, {'id': 207883, 'name': '1940s'}]"
80145,"[{'id': 514, 'name': 'spain'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 10199, 'name': 'gay interest'}, {'id': 187056, 'name': 'woman director'}, {'id': 207046, 'name': 'murder mystery'}]"
10619,"[{'id': 478, 'name': 'china'}, {'id': 779, 'name': 'martial arts'}, {'id': 780, 'name': 'kung fu'}, {'id': 12337, 'name': 'colonisation'}, {'id': 14731, 'name': 'martial arts master'}, {'id': 158217, 'name': 'colonialism'}, {'id': 185466, 'name': 'kung fu master'}]"
392788,"[{'id': 7158, 'name': 'war in afghanistan'}, {'id': 11024, 'name': 'female soldier'}, {'id': 187056, 'name': 'woman director'}]"
56402,[]
76312,[]
327352,[]
56986,[]
13412,"[{'id': 7089, 'name': 'dominatrix'}]"
